2.004	0.00018897660129505865	2.004	7.02297189198917e-8	2.004	10.089785880585307
2.0040656565656567	0.00026933325447293173	2.0040656565656567	9.9297727953551e-8	2.0040656565656567	13.791040639571339
2.004131313131313	0.00037555925757644566	2.004131313131313	1.3726799912963842e-7	2.004131313131313	18.39379422604552
2.0041969696969697	0.0005128131232045273	2.0041969696969697	1.8568399727926726e-7	2.0041969696969697	23.957755652410977
2.0042626262626264	0.0006863429244515518	2.0042626262626264	2.4600407764753374e-7	2.0042626262626264	30.49972374126023
2.0043282828282827	0.0009012713755970185	2.0043282828282827	3.195088742859905e-7	2.0043282828282827	37.986526758418194
2.0043939393939394	0.001162392194485819	2.0043939393939394	4.072182582617084e-7	2.0043939393939394	46.33307131322753
2.004459595959596	0.001474003734880929	2.004459595959596	5.09828510705032e-7	2.004459595959596	55.40625691532701
2.0045252525252524	0.0018398008179860506	2.0045252525252524	6.276776591860043e-7	2.0045252525252524	65.0345213014657
2.004590909090909	0.0022628364825413036	2.004590909090909	7.607426044570106e-7	2.004590909090909	75.02173353636721
2.004656565656566	0.0027455539116569634	2.004656565656566	9.086665974618877e-7	2.004656565656566	85.16344535339124
2.004722222222222	0.0032898789887267866	2.004722222222222	1.0708114956010754e-6	2.004722222222222	95.2631271654761
2.004787878787879	0.0038973551022558296	2.004787878787879	1.2463257264926909e-6	2.004787878787879	105.14615100296129
2.0048535353535355	0.004569299193387665	2.0048535353535355	1.4342181638886613e-6	2.0048535353535355	114.66987703276891
2.0049191919191918	0.0053069574978905154	2.0049191919191918	1.6334283472069116e-6	2.0049191919191918	123.72899493855304
2.0049848484848485	0.006111645652706469	2.0049848484848485	1.8428865383089896e-6	2.0049848484848485	132.25618057718916
2.005050505050505	0.006984860888060006	2.005050505050505	2.061558746011244e-6	2.005050505050505	140.21884853428946
2.0051161616161615	0.007928364093757813	2.0051161616161615	2.2884763193461853e-6	2.0051161616161615	147.6132086675846
2.005181818181818	0.008944232695570892	2.005181818181818	2.522751059425303e-6	2.005181818181818	154.45703672091457
2.005247474747475	0.010034889429780716	2.005247474747475	2.763579059466084e-6	2.005247474747475	160.78235275062664
2.005313131313131	0.011203116081064226	2.005313131313131	3.0102361899946885e-6	2.005313131313131	166.6289189455792
2.005378787878788	0.012452055689503066	2.005378787878788	3.2620693934139843e-6	2.005378787878788	172.0390975644682
2.0054444444444446	0.013785213232255174	2.0054444444444446	3.518485881585734e-6	2.0054444444444446	177.05420512629485
2.005510101010101	0.015206455056283041	2.005510101010101	3.7789418320826607e-6	2.005510101010101	181.71226410767792
2.0055757575757576	0.016720015845130803	2.0055757575757576	4.042933805887746e-6	2.0055757575757576	186.04690420367046
2.0056414141414143	0.018330504279497242	2.0056414141414143	4.309989125029602e-6	2.0056414141414143	190.08707687506484
2.0057070707070705	0.0200429210599747	2.0057070707070705	4.5796609501312354e-6	2.0057070707070705	193.85727590508557
2.0057727272727273	0.021862675214843072	2.0057727272727273	4.851521670930166e-6	2.0057727272727273	197.37804162473927
2.005838383838384	0.02379561133905147	2.005838383838384	5.1251604775681e-6	2.005838383838384	200.66655138307488
2.0059040404040402	0.02584803735285424	2.0059040404040402	5.400179395707995e-6	2.0059040404040402	203.73721373437277
2.005969696969697	0.0280267553197417	2.005969696969697	5.676190271108469e-6	2.005969696969697	206.60212549461232
2.0060353535353537	0.030339104732772453	2.0060353535353537	5.9528151085673e-6	2.0060353535353537	209.2716183454973
2.00610101010101	0.03279299871951685	2.00610101010101	6.2296819817916755e-6	2.00610101010101	211.7544903652143
2.0061666666666667	0.03539697258563301	2.0061666666666667	6.506424784409107e-6	2.0061666666666667	214.0583319535579
2.0062323232323234	0.03816023400163599	2.0062323232323234	6.782681702494326e-6	2.0062323232323234	216.18971430593632
2.0062979797979796	0.04109271878398067	2.0062979797979796	7.058094116801364e-6	2.0062979797979796	218.15436044492853
2.0063636363636363	0.044205151576303135	2.0063636363636363	7.332305511559159e-6	2.0063636363636363	219.95727507103547
2.006429292929293	0.04750911199928935	2.006429292929293	7.60496044010488e-6	2.006429292929293	221.60282999766213
2.0064949494949493	0.05101710661221877	2.0064949494949493	7.875703568678786e-6	2.0064949494949493	223.09484547564134
2.006560606060606	0.05474264684301824	2.006560606060606	8.144178749388848e-6	2.006560606060606	224.43665337432262
2.0066262626262628	0.058700333048901696	2.0066262626262628	8.410028110464734e-6	2.0066262626262628	225.631147434117
2.006691919191919	0.06290594475625516	2.006691919191919	8.672891153915082e-6	2.006691919191919	226.68082395202228
2.0067575757575757	0.06737653695373795	2.0067575757575757	8.932403849736381e-6	2.0067575757575757	227.58781489019793
2.0068232323232325	0.07213054207044453	2.0068232323232325	9.188197715895726e-6	2.0068232323232325	228.3539147968044
2.0068888888888887	0.07718787693838311	2.0068888888888887	9.43989887323235e-6	2.0068888888888887	228.98060255456647
2.0069545454545454	0.08257005358890528	2.0069545454545454	9.687127064101264e-6	2.0069545454545454	229.46905871194957
2.007020202020202	0.08830029213632085	2.007020202020202	9.929494622918286e-6	2.007020202020202	229.82017896052992
2.0070858585858584	0.09440363322539602	2.0070858585858584	1.016660538585805e-5	2.0070858585858584	230.0345841729291
2.007151515151515	0.10090704652319538	2.007151515151515	1.0398053525604621e-5	2.007151515151515	230.11262729810704
2.007217171717172	0.1078395304786995	2.007217171717172	1.0623422295200028e-5	2.007217171717172	230.05439730944613
2.007282828282828	0.1152321970255292	2.007282828282828	1.0842282662865401e-5	2.007282828282828	229.85972031434545
